id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
27784542,artistic loft w fireplace & manhattan skyline,33655,sruthi,brooklyn,columbia st,40.68388,-74.00484,entire home/apt,210,2,11,2019-07-02,1.24,2,120,Medium
27784556,"beautiful, new williamsburg apartment.",8197910,matthew,brooklyn,williamsburg,40.71652,-73.94809,private room,120,1,16,2019-06-09,1.55,1,85,Medium
27785327,bushwick art collective bedroom a,3635302,adam,brooklyn,bushwick,40.70563,-73.91853,private room,90,2,6,2019-05-31,0.58,3,89,Budget
27785672,bushwick art collective bedroom b,3635302,adam,brooklyn,bushwick,40.7052,-73.91888,private room,90,2,14,2019-07-01,1.32,3,87,Budget
27786254,bright studio near park,170026468,azia,brooklyn,flatbush,40.65258,-73.96343,entire home/apt,115,3,11,2019-06-05,1.23,1,165,Medium
27786365,good vibes a block from the j,44469259,layla,brooklyn,bedford-stuyvesant,40.69331,-73.93031,private room,45,1,1,2018-12-03,0.14,2,0,Budget
27786467,spacious harlem home,7692306,gordon,manhattan,harlem,40.80597,-73.95348,entire home/apt,200,3,2,2018-12-31,0.24,1,16,Medium
27786837,adorable boho room in great location,54217990,eleanor,brooklyn,williamsburg,40.71315,-73.94993,private room,105,3,12,2019-07-01,1.34,1,0,Medium
27787312,beautiful cozy apt by central park,209386156,abraham,manhattan,east harlem,40.79832,-73.94214,shared room,49,2,35,2019-05-28,3.23,9,9,Budget
27787386,clean cozy overnight bed in manhattan,209386156,abraham,manhattan,east harlem,40.79873,-73.94052,shared room,49,2,51,2019-06-09,4.71,9,5,Budget
27787665,overnight place in east side manhattan,209386156,abraham,manhattan,east harlem,40.799,-73.94107,shared room,49,2,23,2019-06-30,2.12,9,10,Budget
27788038,beautiful overnight bed by central park,209386156,abraham,manhattan,east harlem,40.79861,-73.94116,shared room,49,2,62,2019-06-30,5.81,9,3,Budget
27788408,home away from home: crystalline dreams,130971031,j-,brooklyn,bushwick,40.70397,-73.91801,private room,73,3,8,2019-02-16,0.76,4,104,Budget
27788826,upper east side 2 room studio retreat,11376647,nicholas,manhattan,upper east side,40.76856,-73.95367,entire home/apt,150,10,3,2018-09-16,0.29,1,17,Medium
27795110,center of west village: unique 1 bedroom,48677236,lo,manhattan,west village,40.73271,-74.00207,entire home/apt,220,2,10,2019-07-01,0.92,1,48,Medium
27795234,near lga and jfk airport cozy basement room,194377255,jimmy,queens,east elmhurst,40.76019,-73.88405,private room,35,1,92,2019-07-01,8.87,4,344,Budget
27795695,"bright, beautiful + adorable in s. williamsburg",24589216,heidi,brooklyn,williamsburg,40.70878,-73.96061,entire home/apt,125,1,13,2018-10-01,1.22,2,0,Medium
27802387,living room sofa bed in chelsea,12750945,luis,manhattan,chelsea,40.74186,-73.99769,shared room,85,2,22,2019-06-23,2.19,4,365,Budget
27803575,relaxing stay in brooklyn,50912,ry,brooklyn,crown heights,40.67268,-73.96108,entire home/apt,190,1,9,2019-06-30,0.99,1,364,Medium
27803732,"large 1 bed, 1.5 bath on the upper east side",7169451,danielle,manhattan,upper east side,40.76537,-73.9638,entire home/apt,300,3,2,2019-06-16,0.21,1,343,Luxury
27804120,large sunny pvt room 10 mins from times sq. 63f3,190921808,john,manhattan,hell's kitchen,40.75393,-73.99633,private room,65,1,2,2018-11-02,0.23,47,361,Budget
27804902,brooklyn flavor,23776693,bev,brooklyn,bedford-stuyvesant,40.68529,-73.92936,private room,48,3,22,2019-07-03,3.13,3,94,Budget
27805652,fort greene parlor,814747,maeve,brooklyn,fort greene,40.68634,-73.97091,entire home/apt,250,2,4,2019-04-18,0.39,2,12,Luxury
27807007,salt shack - a houseboat in the rockaways!,20469514,justin,queens,arverne,40.59391,-73.78824,entire home/apt,150,2,22,2019-07-01,2.04,1,118,Medium
27807260,private room in east harlem,50169207,richie,manhattan,east harlem,40.79409,-73.94007,private room,150,2,2,2019-06-10,0.24,2,67,Medium
27807509,beautiful 1 bedroom apartment,209979150,cheryl,brooklyn,crown heights,40.67082,-73.92175,entire home/apt,80,2,64,2019-06-26,6.0,1,209,Budget
27808176,"new york, jackson heights",118419433,freddy,queens,jackson heights,40.75395,-73.87396,private room,80,1,5,2019-01-02,0.47,1,180,Budget
27808723,a beautiful home for vacation,152246149,catherine,bronx,throgs neck,40.83148,-73.82931,private room,65,1,23,2019-06-21,2.18,5,365,Budget
27810474,sunny third-floor fort greene apartment,37820632,moira,brooklyn,fort greene,40.68912,-73.97514,entire home/apt,275,2,2,2018-12-18,0.19,1,0,Luxury
27810647,new york home,191765199,elena,manhattan,washington heights,40.83341,-73.94154,entire home/apt,250,3,6,2019-06-19,0.95,6,46,Luxury
27812071,cozy room east williamsburg (15 min to manhattan),210019212,holden,brooklyn,bushwick,40.70767,-73.92307,private room,49,7,28,2019-06-25,2.78,3,28,Budget
27812131,"visit new york,the local brooklyn way  superhost",210014579,paul,queens,ridgewood,40.70186,-73.90467,private room,61,1,48,2019-06-22,4.5,1,171,Budget
27814544,underhill penthouse,153781232,zak,brooklyn,prospect heights,40.67313,-73.96536,private room,90,1,8,2019-07-07,0.75,1,129,Budget
27814780,williamsburg duplex apartment with backyard,67913256,onyuka,brooklyn,williamsburg,40.71475,-73.94913,private room,75,1,5,2019-05-06,0.59,1,55,Budget
27815089,morningside heights cozy & clean modern apt.,31659721,krystalee,manhattan,harlem,40.80624,-73.95622,private room,110,1,1,2018-08-31,0.1,1,0,Medium
27816015,queens apartment,210054677,mofizur,queens,woodside,40.74822,-73.90591,entire home/apt,125,1,33,2019-07-07,3.2,1,95,Medium
27817851,a nice room for unique people,152246149,catherine,bronx,throgs neck,40.82952,-73.82818,private room,140,1,31,2019-06-09,3.01,5,365,Medium
27823763,2 bedroom with backyard and best location,10017420,liat,brooklyn,cobble hill,40.68574,-73.99958,entire home/apt,250,3,31,2019-06-22,2.98,1,101,Luxury
27824606,huge outdoor w/ amazing view right from your room,73820234,yeon,manhattan,west village,40.73213,-74.00865,private room,100,3,35,2019-06-07,3.3,1,112,Medium
27825381,"dream private loft in williamsburg, brooklyn",53481649,lucy,brooklyn,williamsburg,40.71493,-73.96089,private room,90,2,2,2018-09-25,0.19,1,0,Budget
27827834,coziest room off the j,158314625,tyrany,brooklyn,bedford-stuyvesant,40.6898,-73.92588,private room,65,1,27,2019-01-26,2.52,2,0,Budget
27830753,private room in renovated bushwick apt w/ wash/dry,62187386,luigi,brooklyn,bushwick,40.70117,-73.91481,private room,45,3,9,2019-06-19,0.87,1,10,Budget
27831402,bright williamsburg room with huge private terrace,110674731,ben,brooklyn,williamsburg,40.71247,-73.94548,private room,70,1,2,2018-09-05,0.18,1,0,Budget
27832008,private 1br with private bathroom feet from subway,104607422,tunde,manhattan,harlem,40.83005,-73.93992,entire home/apt,119,1,29,2019-06-30,3.02,1,103,Medium
27832135,huge room for nightly stays downtown or monthly,3699846,abbey,manhattan,tribeca,40.7181,-74.00999,private room,197,5,3,2019-05-21,0.3,1,95,Medium
27833130,creative bushwick - cozy private room,210175250,dr. jihene,brooklyn,bushwick,40.6888,-73.92015,private room,30,1,18,2019-06-23,3.6,1,93,Budget
27833897,pet-friendly 1bd in the heart of east village,13775855,joe,manhattan,east village,40.72772,-73.98046,entire home/apt,149,3,25,2019-06-09,2.4,1,1,Medium
27834075,art-filled spacious room in artist's cozy home.,68284975,dio,brooklyn,bushwick,40.69355,-73.92684,private room,66,2,39,2019-06-25,3.75,2,158,Budget
27834828,private bedroom in manhattan (free wifi),124901163,sarah,manhattan,harlem,40.8228,-73.94442,private room,76,5,2,2019-05-23,0.32,1,66,Budget
27835546,"cute, cozy private one-bed in crown heights",143952234,aaron,brooklyn,crown heights,40.67182,-73.94446,entire home/apt,100,3,5,2019-05-20,0.52,1,0,Medium
27836216,sunny room in modern building in bushwick,13098292,raisa,brooklyn,bushwick,40.69961,-73.93138,private room,55,3,4,2018-09-21,0.39,2,0,Budget
27836335,private room in great location bushwick!,13098292,raisa,brooklyn,bushwick,40.69994,-73.93299,private room,55,2,0,,0.0,2,0,Budget
27836864,the buchanan’s,45155504,violet,queens,st. albans,40.70046,-73.74834,entire home/apt,130,2,17,2019-07-01,1.69,1,352,Medium
27838541,2 bedroom apartment in astoria,104885443,maiko,queens,astoria,40.76942,-73.92772,entire home/apt,130,2,3,2019-01-04,0.47,2,0,Medium
27839683,"one bedroom apartment woodhaven, queens ny.",210218941,jason c,queens,woodhaven,40.6959,-73.84868,entire home/apt,51,7,3,2019-06-18,1.0,1,2,Budget
27840650,large bedroom ensuite,210250232,samantha,brooklyn,east new york,40.67154,-73.87913,private room,65,3,2,2018-10-07,0.19,1,179,Budget
27842475,bright brooklyn studio,41610771,caroline,brooklyn,bedford-stuyvesant,40.68056,-73.95372,entire home/apt,100,3,5,2019-06-10,0.66,1,4,Medium
27846079,art gallery apartment in a queens’ victorian house,207622517,andrzej,queens,woodhaven,40.69508,-73.86032,entire home/apt,170,3,24,2019-07-07,2.55,1,308,Medium
27848370,williamsburg duplex with outdoor deck,266921,jason,brooklyn,williamsburg,40.71399,-73.9454,entire home/apt,144,6,1,2019-01-01,0.16,1,71,Medium
27849036,"charming, sunny west village 1br - prime location!",3598494,jenna,manhattan,west village,40.73641,-73.99929,entire home/apt,250,2,3,2019-04-23,0.34,1,0,Luxury
27850382,superior studio with balcony,32866463,bassam,brooklyn,bay ridge,40.63334,-74.01784,private room,65,1,40,2019-07-04,3.79,2,169,Budget
27850505,room in heart of williamsburg on bedford ave.,34988761,colin,brooklyn,williamsburg,40.71289,-73.9637,private room,65,1,0,,0.0,1,0,Budget
27851725,luz lunar bibis,207381757,gabriel,bronx,norwood,40.87633,-73.88328,private room,45,1,18,2019-07-01,1.93,1,153,Budget
27852017,your private safe-clean haven w/private bath,206884583,haidy,bronx,pelham bay,40.84633,-73.83029,private room,80,2,28,2019-06-25,2.69,1,78,Budget
27852410,big bed paradise,104812805,amarjit s,staten island,arrochar,40.59623,-74.0839,private room,34,4,8,2019-06-08,0.85,8,290,Budget
27852878,lush mid-century haven in greenpoint,117030530,laine,brooklyn,greenpoint,40.73347,-73.95164,private room,80,3,2,2018-11-24,0.2,1,0,Budget
27853549,nyc chelsea luxury modern studio,5064974,alice,manhattan,chelsea,40.73918,-73.99753,entire home/apt,180,6,5,2018-12-31,0.56,1,0,Medium
27853696,spacious bright private bedroom in williamsburg!!!,127056976,ali,brooklyn,williamsburg,40.71407,-73.93856,private room,66,5,3,2018-10-07,0.31,1,0,Budget
27854183,private room in the heart of williamsburg,35959456,karim,brooklyn,williamsburg,40.71893,-73.95866,private room,95,1,47,2019-07-06,4.35,1,28,Budget
27854195,"beautiful, sunny, private apartment",32935611,martha,brooklyn,sunset park,40.64704,-74.00819,entire home/apt,119,4,23,2019-06-11,2.61,1,31,Medium
27855899,"large, stylish, airy east village loft apartment!",3809729,yemisi,manhattan,east village,40.72307,-73.98369,entire home/apt,199,3,7,2019-05-05,0.69,1,0,Medium
27857163,"studio near times grand central, times square, un",19664260,viswanadha,manhattan,midtown,40.75216,-73.97172,entire home/apt,300,1,2,2018-09-23,0.2,1,0,Luxury
27858785,spacious lower east side room,65692858,christian,manhattan,lower east side,40.72093,-73.98596,private room,150,3,17,2019-01-28,1.65,1,188,Medium
27866657,affordable bedroom in brooklyn townhouse.,101498908,julie,brooklyn,east flatbush,40.6504,-73.95011,private room,39,3,2,2019-02-18,0.19,2,0,Budget
27868079,"""in the clouds"" brooklyn heights studio",23115464,jenna,brooklyn,brooklyn heights,40.69503,-73.99475,entire home/apt,125,8,1,2018-09-27,0.1,1,207,Medium
27869059,beautiful modern 1 bed room apt,210505783,alex,manhattan,chelsea,40.74813,-74.00478,private room,300,2,4,2019-05-28,0.45,1,0,Luxury
27869100,spacious room in midtown east apartment,7324189,buke,manhattan,midtown,40.76043,-73.97075,private room,150,3,3,2018-10-14,0.31,2,127,Medium
27869757,bright and cozy room in williamsburg,25549229,pauline,brooklyn,williamsburg,40.7073,-73.96607,private room,60,4,17,2019-04-07,1.59,2,131,Budget
27871410,south williamsburg condo - rooftop & balcony,135018,julie,brooklyn,williamsburg,40.71113,-73.96181,entire home/apt,180,3,1,2018-09-30,0.11,1,9,Medium
27873545,sunny apt in brooklyn close to prospect park,12703112,sophia,brooklyn,kensington,40.63472,-73.97268,private room,65,3,2,2019-01-01,0.19,1,281,Budget
27874671,room in a soho loft,3968209,swetha,manhattan,soho,40.72099,-73.99921,private room,100,3,8,2019-04-29,0.81,2,361,Medium
27875757,sun-drenched  perch in charming brownstone,210578372,joyce,brooklyn,carroll gardens,40.68112,-73.99296,entire home/apt,150,4,9,2019-05-18,0.87,1,0,Medium
27875973,south williamsburg loft,4359156,alexandra,brooklyn,williamsburg,40.70856,-73.96632,private room,90,2,2,2019-07-03,2.0,1,10,Budget
27876063,charming private room in apt share- astoria ny,110930,linda,queens,astoria,40.76305,-73.91874,private room,40,5,1,2018-09-08,0.1,1,0,Budget
27876238,"massive, private 1 bedroom near barclays center",75287595,nathan,brooklyn,park slope,40.6783,-73.97559,private room,69,1,13,2019-04-07,1.22,1,1,Budget
27876268,step back in time and see nyc as it was in the 80s,26405093,jeff,staten island,stapleton,40.63782,-74.07732,private room,85,1,2,2018-09-13,0.19,2,353,Budget
27876346,industrial brooklyn duplex w/ rooftops!,4336107,bryce,brooklyn,crown heights,40.67436,-73.9551,entire home/apt,200,4,6,2019-04-07,0.61,1,4,Medium
27876546,aqua room east williamsburg (15 min to manhattan),210019212,holden,brooklyn,bushwick,40.70777,-73.92115,private room,59,1,33,2019-06-19,3.14,3,28,Budget
27876600,peaceful garden + private studio in the ues,43888084,elena,manhattan,upper east side,40.78057,-73.95186,entire home/apt,248,4,3,2019-04-16,0.31,1,100,Medium
27876953,cozy antique haven in brooklyn,8619668,linda,brooklyn,crown heights,40.66663,-73.93455,private room,60,3,2,2018-10-13,0.21,1,50,Budget
27876980,"private, big, clean cozy room, in times square",121657084,naor,manhattan,midtown,40.7571,-73.98014,private room,95,3,28,2019-06-15,2.71,1,0,Budget
27878456,five stars room in very comfy aptm. chek this out,35660592,luis,queens,elmhurst,40.73366,-73.87651,private room,77,2,10,2019-06-11,0.98,6,354,Budget
27889231,private room in a recently remodeled apt bushwick,4908332,ivan,brooklyn,bushwick,40.70325,-73.91349,private room,70,1,8,2019-04-21,0.81,1,0,Budget
27890305,sofa bed space for rent nightly,174504698,moza,queens,elmhurst,40.73853,-73.88647,shared room,100,1,0,,0.0,1,179,Medium
27890556,beautiful historic brooklyn!,51954926,kc,brooklyn,bedford-stuyvesant,40.69652,-73.94821,private room,45,2,46,2019-06-23,4.68,4,36,Budget
27890781,hidden gem that's  only 15 minutes from manhattan.,210687004,didier,queens,woodside,40.75537,-73.90741,private room,83,2,0,,0.0,1,126,Budget
27891385,"manhattan charm, brooklyn price!!!",51954926,kc,brooklyn,bedford-stuyvesant,40.69676,-73.94794,private room,45,2,41,2019-06-23,4.07,4,39,Budget
27891791,comfort away from home,205188960,patrick,brooklyn,east flatbush,40.6491,-73.92532,entire home/apt,75,3,12,2019-06-30,1.21,1,167,Budget
27892770,brazilian hospitality in long island city,31967085,dalva,queens,long island city,40.75428,-73.93323,private room,64,4,23,2019-06-27,2.21,1,8,Budget
27893211,beautiful sun drenched williamsburg apartment,6842719,shachi,brooklyn,williamsburg,40.71615,-73.94171,entire home/apt,150,2,3,2019-05-27,0.48,2,330,Medium
27896043,comfortable room in the heart of williamsburg!!,129864476,greetings from saul and diana,brooklyn,williamsburg,40.7191,-73.95988,private room,80,1,13,2019-07-01,1.32,1,65,Budget
27896962,private studio with backyard in brooklyn,4324281,jasmine,brooklyn,bedford-stuyvesant,40.68231,-73.95202,entire home/apt,75,2,17,2019-06-30,2.17,1,77,Budget
27899019,affordable quite private room in fresh meadows,23120620,jackie,queens,flushing,40.73821,-73.81006,private room,64,1,7,2019-06-09,0.73,5,90,Budget
27900847,brooklyn getaway,3870708,keagon,brooklyn,windsor terrace,40.66047,-73.98244,entire home/apt,154,2,12,2019-06-30,1.16,1,19,Medium
27901304,huge 2 bedroom / 2 bathroom greenpoint  duplex,29600909,inna,brooklyn,greenpoint,40.72927,-73.9477,entire home/apt,160,2,14,2019-07-01,6.18,1,45,Medium
27901436,cozy apartment in midtown east,61009334,tyler,manhattan,midtown,40.75142,-73.97049,entire home/apt,210,2,7,2019-03-04,0.68,1,0,Medium
27902950,cozy private room in 2br apt brooklyn,210779293,zsanett,brooklyn,borough park,40.63516,-74.00078,private room,54,1,55,2019-06-23,5.16,2,59,Budget
27903031,prewar gem in middle of everything!,7580102,(email hidden by airbnb),manhattan,midtown,40.76399,-73.98077,private room,139,3,3,2018-11-17,0.31,2,0,Medium
27903095,5 minutes walking distance to everything you need,16594445,jasmine,queens,flushing,40.76106,-73.8305,private room,39,1,22,2019-06-22,2.14,1,82,Budget
27903413,cozy 1 br apt->chelsea!!!,210783572,enrica,manhattan,chelsea,40.74186,-74.00372,entire home/apt,180,4,3,2019-04-13,0.31,1,0,Medium
27904745,stuytown apartment,1142553,brittany,manhattan,stuyvesant town,40.72957,-73.97715,entire home/apt,189,2,5,2018-11-05,0.48,1,0,Medium
27905583,uptown manhattan: private room w private entrance!,210800401,jasmine,manhattan,washington heights,40.8466,-73.93432,private room,60,3,28,2019-06-09,2.64,2,0,Budget
27906043,chic entire downstairs in 3br duplex,8441265,sara,queens,ridgewood,40.70576,-73.91129,private room,55,3,3,2019-05-27,0.32,2,0,Budget
27906346,new york multi-unit building,27071572,kinga,manhattan,upper west side,40.79372,-73.97431,entire home/apt,140,5,3,2019-04-24,0.29,1,89,Medium
27906663,plant-filled colorful bushwick bedroom!,41942577,olive,brooklyn,bushwick,40.69247,-73.91196,private room,46,5,1,2018-10-09,0.11,1,0,Budget
